"osm_id","name","addr:city","addr:full","addr:housenumber","addr:place","addr:postcode","addr:street","air_conditioning","amenity","area","barrier","building","building:levels","building:roof","building:structure","building:walls","capacity","contact:phone","denomination","description","district","ele","fixme","image","is_in","landuse","layer","level","location","name:de","name:en","name:fr","name:id","name:ru","name:zh","note","official_name","opening_hours","phone","place","place_of_worship","region","religion","service_times","source","subdistrict","tourism","tower:type","url","wall","website","wheelchair","wikidata","wikimedia_commons","wikipedia","geometry"
"504646239","Pura Puseh Manikliyu","Desa Manikliyu, Kintamani, Bangli",NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"Termasuk Pura Situs Cagar Budaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.2872 -8.277634, 115.2873 -8.277773, 115.2875 -8.277841, 115.2875 -8.277922, 115.2876 -8.277812, 115.2875 -8.277742, 115.2876 -8.27765, 115.2877 -8.27757, 115.2877 -8.277548, 115.2876 -8.277484, 115.2876 -8.277457, 115.2875 -8.277435, 115.2875 -8.277539, 115.2874 -8.277615, 115.2873 -8.27756, 115.2873 -8.27753, 115.2872 -8.277634))"
"504647286","Pura Bale Agung Manikliyu","Desa Manikliyu, Kintamani, Bangli",NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"Pura Situs Cagar Budaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.2885 -8.278386, 115.2887 -8.278516, 115.2886 -8.278739, 115.2885 -8.278964, 115.2885 -8.279018, 115.2883 -8.278934, 115.2882 -8.27885, 115.2885 -8.278386))"
"504721541","MASJID TAMAN GRIYA",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1882 -8.785688, 115.1885 -8.785739, 115.1886 -8.785938, 115.1882 -8.78589, 115.1882 -8.785688))"
"509741688","Pura Batu Gelogor",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.4419 -8.22261, 115.442 -8.222706, 115.4419 -8.222774, 115.4418 -8.222678, 115.4419 -8.22261))"
"510588843","Masjid Nikmah Yasakan",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((114.6589 -8.146309, 114.659 -8.146362, 114.659 -8.146535, 114.6588 -8.146482, 114.6589 -8.146309))"
"511221431","Pura Deca Dencarik",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((114.9699 -8.197964, 114.97 -8.197957, 114.97 -8.198023, 114.9699 -8.19803, 114.9699 -8.197964))"
"512634937","Pura Puser Desa Agung",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.2235 -8.805138, 115.2236 -8.805142, 115.2236 -8.805276, 115.2235 -8.805274, 115.2235 -8.805293, 115.2235 -8.805291, 115.2235 -8.805193, 115.2235 -8.805192, 115.2235 -8.805138))"
"515548191","Kelenteng Caow Eng",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanjung Benoa,South Bali,Bali,Indonesia",NA,NA,NA,NA,NA,"Caow Eng Bio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"confucian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.2198 -8.753601, 115.2198 -8.753813, 115.2201 -8.75373, 115.2201 -8.753565, 115.2201 -8.753534, 115.2198 -8.753601))"
"515548204","Masjid Jami' Mujahidin","Tanjung Benoa",NA,NA,NA,NA,"Jalan Segara Lor",NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"sunni",NA,NA,NA,NA,NA,"Tanjung Benoa,South Bali,Bali,Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.2186 -8.753133, 115.2184 -8.75308, 115.2184 -8.75319, 115.2185 -8.753243, 115.2186 -8.753133))"
"516261420","Khrisna Balaram Ashram","Denpasar",NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.2591 -8.655408, 115.2596 -8.655403, 115.2596 -8.655902, 115.2595 -8.655932, 115.2594 -8.655939, 115.2593 -8.655909, 115.2592 -8.655927, 115.2592 -8.65597, 115.2591 -8.655971, 115.2591 -8.655632, 115.2591 -8.655567, 115.2591 -8.655408))"
"520765251","Pura Keteb","Kuta",NA,NA,NA,NA,"Jalan Setiabudi",NA,"place_of_worship",NA,"wall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1803 -8.720333, 115.1803 -8.720309, 115.1803 -8.720299, 115.1805 -8.72032, 115.1805 -8.720333, 115.1805 -8.72038, 115.1804 -8.720367, 115.1803 -8.720333))"
"520799050","Dharmayana Temple","Kuta",NA,NA,NA,NA,"Jalan Blambangan",NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wihara Dharmayana",NA,NA,NA,NA,"Mo-Su 09:00-20:00","+62361762362",NA,NA,NA,"buddhist",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q124158721",NA,NA,"POLYGON ((115.1776 -8.723703, 115.1776 -8.723804, 115.1776 -8.723924, 115.1776 -8.724101, 115.1776 -8.724179, 115.1776 -8.724181, 115.1778 -8.724186, 115.178 -8.724194, 115.178 -8.724085, 115.1781 -8.724084, 115.1781 -8.723722, 115.1776 -8.723703))"
"521512266","Pura Tegeh Pancer Gumi",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1863 -8.649879, 115.1863 -8.649881, 115.1863 -8.649965, 115.1863 -8.649963, 115.1863 -8.649879))"
"521518799","Pura Panti Agung Pasek Gel Gel",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1863 -8.651854, 115.1863 -8.651858, 115.1863 -8.651921, 115.1863 -8.651917, 115.1863 -8.651854))"
"523527395","Masjid al-Furqon","Denpasar",NA,NA,NA,NA,"Jalan Bypass Gatot Subroto",NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"sunni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,"limited",NA,NA,NA,"POLYGON ((115.1892 -8.636228, 115.1894 -8.636169, 115.1894 -8.636236, 115.1894 -8.636309, 115.1894 -8.63633, 115.1894 -8.636313, 115.1892 -8.636352, 115.1892 -8.636228))"
"523927472","Banjar Pemogan Kaja",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1994 -8.688652, 115.1995 -8.688665, 115.1995 -8.688719, 115.1994 -8.688706, 115.1994 -8.688652))"
"526697882","Nurul Hayat Saren Jawa",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.5749 -8.430167, 115.5751 -8.430187, 115.5751 -8.430368, 115.5749 -8.430348, 115.5749 -8.430167))"
"528613532","pura",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.0268 -8.555311, 115.027 -8.555255, 115.0271 -8.55543, 115.0268 -8.555487, 115.0268 -8.555311))"
"529304049","Pura Candigora",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.4981 -8.19257, 115.4983 -8.192659, 115.4983 -8.192716, 115.4981 -8.192627, 115.4981 -8.19257))"
"529606602","Temple",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.5358 -8.271242, 115.5361 -8.270828, 115.5363 -8.270977, 115.5362 -8.271178, 115.5361 -8.271254, 115.5359 -8.271385, 115.5358 -8.271242))"
"530143028","Pura Ulun Suwi Taman Sari","Karangasem",NA,NA,NA,"80862","Jl. Padang Tunggal No.Road, Duda, Kec. Selat, Kabupaten Karangasem, Bali 80862",NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,"Piodalan atau Upacara yang di Pura Taman Sari Ulun Swi, Padang Tunggal, jatuh pada Purnama Sasih Ketiga dan Ida Bhatara melinggih atau Nyejer selama dua hari 🙏",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.4761 -8.460183, 115.4763 -8.460273, 115.4762 -8.460419, 115.476 -8.460329, 115.4761 -8.460183))"
"530167140","Pura Bakung",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.4518 -8.694306, 115.4519 -8.694204, 115.452 -8.694336, 115.4519 -8.694438, 115.4518 -8.694306))"
"530178220","Pura Sakenan",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.4515 -8.692605, 115.4515 -8.692711, 115.4514 -8.692714, 115.4514 -8.692608, 115.4515 -8.692605))"
"535496579","Pura Bale Agung",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.5644 -8.479719, 115.5644 -8.479726, 115.5643 -8.479931, 115.5643 -8.479923, 115.5644 -8.479719))"
"538649011","Pura Segara Giri Emas",NA,NA,NA,"Pura Segara Giri Emas",NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1341 -8.076985, 115.1341 -8.076969, 115.1341 -8.07707, 115.1341 -8.077086, 115.1341 -8.076985))"
"538649012","Pura Segara Giri Emas",NA,NA,NA,"Pura Segara Giri Emas",NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.134 -8.076917, 115.1341 -8.076899, 115.1341 -8.076963, 115.134 -8.076981, 115.134 -8.076917))"
"538649014","Pura Segara Giri Emas",NA,NA,NA,"Pura Segara Giri Emas",NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1342 -8.077085, 115.1343 -8.077055, 115.1343 -8.077106, 115.1342 -8.077135, 115.1342 -8.077085))"
"538649015","Pura Segara Giri Emas",NA,NA,NA,"Pura Segara Giri Emas",NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1341 -8.077111, 115.1342 -8.077095, 115.1342 -8.077159, 115.1341 -8.077176, 115.1341 -8.077111))"
"538649016","Pura Segara Giri Emas",NA,NA,NA,"Pura Segara Giri Emas",NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1342 -8.076927, 115.1342 -8.076904, 115.1343 -8.07703, 115.1342 -8.077053, 115.1342 -8.076927))"
"538649020","GKPB IMMANUEL Sangsit",NA,NA,NA,"GKPB IMMANUEL Sangsit",NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1321 -8.080413, 115.1323 -8.080356, 115.1323 -8.080464, 115.1322 -8.080522, 115.1321 -8.080413))"
"538649082","Masjid Jamik Al-Munawarah Pabean Sangsit",NA,NA,NA,"Masjid Jamik Al-Munawarah Pabean Sangsit",NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.1304 -8.079315, 115.1306 -8.079355, 115.1306 -8.079531, 115.1304 -8.079491, 115.1304 -8.079315))"
"540318982","Pura Pemaksan Selalang",NA,"Jalan Selalang Seraya Barat",NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6498 -8.434807, 115.65 -8.434812, 115.65 -8.435003, 115.65 -8.43523, 115.6497 -8.435219, 115.6497 -8.435127, 115.6497 -8.434983, 115.6498 -8.434807))"
"540318983","Pura Pemaksan Selalang",NA,"Jalan Selalang Seraya Barat",NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6498 -8.434922, 115.6498 -8.43492, 115.6498 -8.434962, 115.6498 -8.434963, 115.6498 -8.434922))"
"540318984","Pura Pemaksan Selalang",NA,"Jalan Selalang Seraya Barat",NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6498 -8.434821, 115.6498 -8.434818, 115.6498 -8.434855, 115.6498 -8.434858, 115.6498 -8.434821))"
"540318985","Pura Pemaksan Selalang",NA,"Jalan Selalang Seraya Barat",NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6499 -8.435204, 115.6498 -8.435205, 115.6498 -8.435175, 115.6499 -8.435174, 115.6499 -8.435204))"
"540318986","Pura Pemaksan Selalang",NA,"Jalan Selalang Seraya Barat",NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6497 -8.435083, 115.6498 -8.435083, 115.6498 -8.435164, 115.6497 -8.435165, 115.6497 -8.435083))"
"540318987","Pura Pemaksan Selalang",NA,"Jalan Selalang Seraya Barat",NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6499 -8.43508, 115.65 -8.435079, 115.65 -8.435151, 115.6499 -8.435152, 115.6499 -8.43508))"
"540318988","Pura Pemaksan Selalang",NA,"Jalan Selalang Seraya Barat",NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6499 -8.434909, 115.65 -8.434908, 115.65 -8.434938, 115.6499 -8.434939, 115.6499 -8.434909))"
"540318989","Pura Pemaksan Selalang",NA,"Jalan Selalang Seraya Barat",NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6497 -8.435005, 115.6498 -8.435002, 115.6498 -8.435046, 115.6498 -8.435049, 115.6497 -8.435005))"
"540333711","Pura Dadia Batur",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6495 -8.433752, 115.6498 -8.433741, 115.6498 -8.434141, 115.6495 -8.434152, 115.6495 -8.433752))"
"540333713","Pura Dadia Batur",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6497 -8.433903, 115.6497 -8.433906, 115.6497 -8.434012, 115.6497 -8.434008, 115.6497 -8.433903))"
"540333740","Pura Karang Jineng",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6492 -8.436612, 115.6494 -8.436623, 115.6494 -8.4368, 115.6492 -8.436789, 115.6492 -8.436612))"
"540333743","Pura Karang Jineng",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6489 -8.436601, 115.6491 -8.43661, 115.6491 -8.436772, 115.6489 -8.436763, 115.6489 -8.436601))"
"540333756","Pura Karang Jineng",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.649 -8.43606, 115.6491 -8.436057, 115.6491 -8.436185, 115.649 -8.436187, 115.649 -8.43606))"
"540333765","Pura Karang Jineng",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6497 -8.435752, 115.6498 -8.435751, 115.6498 -8.435825, 115.6497 -8.435827, 115.6497 -8.435752))"
"540333768","Pura Karang Jineng",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6498 -8.435657, 115.6498 -8.435734, 115.6497 -8.435735, 115.6497 -8.435656, 115.6497 -8.435655, 115.6497 -8.43556, 115.6499 -8.435562, 115.6498 -8.435658, 115.6498 -8.435657))"
"540333777","Pura Karang Jineng",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6501 -8.435707, 115.6502 -8.435705, 115.6502 -8.435822, 115.6501 -8.435824, 115.6501 -8.435707))"
"540333780","Pura Karang Jineng",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.6502 -8.435286, 115.6503 -8.435286, 115.6503 -8.435388, 115.6502 -8.435388, 115.6502 -8.435286))"
"540333789","Pura Karang Jineng",NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLYGON ((115.65 -8.435305, 115.6501 -8.435307, 115.6501 -8.43539, 115.65 -8.435387, 115.65 -8.435305))"
